id,name,position,team
17537,Derron Smith,[u'S'],Cin
17966,Kamu Grugier-Hill,[u'LB'],Phi
18055,Wendall Williams,[u'WR'],Hou
15803,EJ Manuel,[u'QB'],Oak
17507,Keith Mumphery,[u'WR'],Hou
17149,Antonio Andrews,[u'RB'],Ten
15688,Brandon Bostick,[u'TE'],NYJ
9702,Stephen Tulloch,[u'LB'],Phi
10452,Adrian Peterson,[u'RB'],NO
10552,Paul Soliai,[u'DT'],Car
15782,Chris Banjo,[u'S'],NO
15833,Will Davis,[u'CB'],SF
15854,Leon McFadden,[u'CB'],Dal
15858,Damontre Moore,"[u'DE', u'EDR']",Dal
15992,Shamarko Thomas,[u'S'],NYJ
17255,Marquis Flowers,[u'LB'],Cin
17449,Hayes Pullard III,[u'LB'],Jax
17672,Lorenzo Doss,[u'CB'],Den
17913,Zack Sanchez,[u'CB'],Car
17920,Matt Ioannidis,[u'DT'],Wsh
18118,Michael Pierce,[u'DT'],Bal
17616,Javorius Allen,[u'RB'],Bal
17713,Geoff Swaim,[u'TE'],Dal
17810,Josh Doctson,[u'WR'],Wsh
13298,Brandon Spikes,[u'LB'],Buf
14174,Chris Carter,"[u'LB', u'DE', u'EDR']",Wsh
15824,Johnthan Banks,[u'CB'],Chi
17854,Darian Thompson,[u'S'],NYG
17567,Nick Boyle,[u'TE'],Bal
15818,Keenan Allen,[u'WR'],LAC
11387,Matthew Slater,[u'WR'],NE
18125,D.J. Tialavea,[u'TE'],Atl
14020,Allen Bailey,[u'DT'],KC
15911,Tavarres King,[u'WR'],NYG
17285,Ed Stinson,[u'DT'],Ari
17418,Roosevelt Nix,[u'RB'],Pit
17877,Connor Cook,[u'QB'],Oak
17997,Jayron Kearse,[u'S'],Min
16345,Nick Williams,[u'WR'],Atl
16792,Jace Amaro,[u'TE'],Ten
17767,Raheem Mostert,[u'RB'],SF
14262,Mark Herzlich,[u'LB'],NYG
5660,Antonio Smith,[u'DE'],Hou
14954,John Lewis Hughes III,[u'DT'],NO
15838,Zaviar Gooden,[u'LB'],Ari
15884,Duke Williams,[u'S'],Ind
16021,Tharold Simon,[u'CB'],Ari
17191,Jay Prosch,[u'RB'],Hou
17786,Jonathan Anderson,[u'LB'],Chi
17857,KeiVarae Russell,[u'CB'],Cin
16714,Justin Gilbert,[u'CB'],Pit
14156,Niles Paul,[u'TE'],Wsh
5209,Tony Romo,[u'QB'],Dal
14524,Bryan Braman,[u'LB'],Phi
15014,Tank Carder,[u'LB'],Cle
15360,Griff Whalen,[u'WR'],Bal
15840,Dwayne Gratz,[u'CB'],Phi
16054,Marcus Cromartie,[u'CB'],Sea
17161,Vinnie Sunseri,[u'S'],SF
17352,Deontae Skinner,[u'LB'],NYG
17565,Gabe Wright,[u'DT'],Phi
17969,Kavon Frazier,[u'S'],Dal
18016,Xavier Williams,[u'DT'],Ari
18086,Troymaine Pope,[u'RB'],Ind
17956,Dan Vitale,[u'RB'],Cle
18032,Brandon Wilds,[u'RB'],Cle
10686,Clark Harris,[u'TE'],Cin
11392,Kellen Davis,[u'TE'],NYJ
14117,Colin Jones,[u'S'],Car
17235,Pierre Desir,[u'CB'],Sea
17256,Carl Bradford,[u'LB'],Buf
17308,Ryan Carrethers,[u'DT'],LAC
17392,Justin Perillo,[u'TE'],Chi
17925,K.J. Dillon,[u'S'],Hou
18120,Darius Latham,[u'DT'],Oak
18121,Destiny Vaeao,[u'DT'],Phi
17170,Ryan Hewitt,[u'RB'],Cin
15968,Mike James,[u'RB'],Det
18043,D.J. Foster,[u'RB'],NE
13940,James Develin,[u'RB'],NE
12519,Cedric Peerman,[u'RB'],Cin
13541,Sergio Brown,[u'S'],Buf
15061,Antonio Allen,[u'S'],NYJ
15789,Matt Elam,[u'S'],Bal
17453,Owa Odighizuwa,"[u'DE', u'EDR']",NYG
17785,Howard Jones,[u'DE'],TB
17839,Mackensie Alexander,[u'CB'],Min
17900,Demarcus Robinson,[u'WR'],KC
18117,Tracy Howard,[u'S'],Jax
13376,Clay Harbor,[u'TE'],NO
17516,Jalston Fowler,[u'RB'],Ten
13726,Logan Paulsen,[u'TE'],SF
14274,Jeron Johnson,[u'S'],Jax
14673,Justin Trattou,[u'DE'],TB
15073,Winston Guy,[u'S'],Ind
15264,L.J. Fort,[u'LB'],Pit
15319,Ryan Davis,"[u'DE', u'EDR']",Buf
15944,Mike Catapano,[u'DE'],NYJ
16366,Zach Line,[u'RB'],Min
17473,Darius Kilgo,[u'DT'],NE
17491,Geneo Grissom,"[u'DE', u'EDR']",NE
17584,Devin Smith,[u'WR'],NYJ
14099,Luke Stocker,[u'TE'],TB
17873,Nick Vannett,[u'TE'],Sea
18109,Don Jackson,[u'RB'],GB
18050,Damiere Byrd,[u'WR'],Car
13277,Lamarr Houston,"[u'LB', u'EDR']",Chi
13769,Sam Shields,[u'CB'],GB
15828,Arthur Brown,[u'LB'],NYJ
17328,Marqueston Huff,[u'S'],TB
17575,Mark Nzeocha,[u'LB'],Dal
17612,Jordan Richards,[u'S'],NE
17716,Nate Orchard,"[u'DE', u'EDR']",Cle
18014,Brandon Dunn,[u'DT'],Hou
14215,Lee Smith,[u'TE'],Oak
14888,Isaiah Pead,[u'RB'],Mia
18092,Julian Howsare,[u'RB'],NYJ
17524,Malcolm Johnson,[u'RB'],Sea
14963,Devon Still,[u'DT'],NYJ
17779,Robenson Therezie,[u'S'],NYJ
17811,Laquon Treadwell,[u'WR'],Min
18005,Kalan Reed,[u'CB'],Ten
18061,Cameron Lynch,[u'LB'],TB
17781,Rod Smith,[u'RB'],Dal
17718,DeAndre Smelter,[u'WR'],SF
17444,MyCole Pruitt,[u'TE'],Chi
15981,Stepfan Taylor,[u'RB'],Ari
9782,Kedric Golston,[u'DT'],Wsh
12757,Colt Anderson,[u'S'],Buf
13324,Crezdon Butler,[u'CB'],Det
15430,Tony Jerod-Eddie,[u'DT'],SF
17135,Devin Street,[u'WR'],Hou
17273,Jordan Tripp,[u'LB'],GB
17316,Brian Dixon,[u'CB'],Jax
17359,Deandre Coleman,[u'DT'],Buf
17816,Robert Nkemdiche,[u'DT'],Ari
17967,Maurice Canady,[u'CB'],Bal
18018,Zach Vigil,[u'LB'],Wsh
17355,Rashad Ross,[u'WR'],Buf
17949,David Morgan II,[u'TE'],Min
18026,Cole Wick,[u'TE'],Det
17911,Cardale Jones,[u'QB'],LAC
12569,Percy Harvin,[u'WR'],Buf
17154,Brenton Bersin,[u'WR'],Car
16593,Matt McGloin,[u'QB'],Phi
15272,Dezman Moses,[u'LB'],KC
15403,Derek Carrier,[u'TE'],Wsh
15954,Sam Barrington,[u'LB'],Buf
17269,Trevor Reilly,[u'LB'],Mia
17281,Taylor Hart,[u'DE'],Phi
17655,Mario Edwards Jr.,[u'DT'],Oak
17715,Vince Mayle,[u'WR'],Bal
17725,Edmond Robinson,[u'LB'],Min
17931,Marqui Christian,[u'S'],LAR
17961,Dadi Nicolas,"[u'LB', u'EDR']",KC
18013,Christian Bryant,[u'S'],Ari
18081,Braedon Bowman,[u'TE'],NO
18098,Ross Travis,[u'TE'],KC
17466,Gerald Christian,[u'TE'],Ari
18096,Paul Lasike,[u'RB'],Chi
17737,Terrence Magee,[u'RB'],Cle
17197,Jeremy Butler,[u'WR'],Buf
18122,George Farmer,[u'RB'],Sea
15933,Nick Moody,[u'LB'],Wsh
15957,Malliciah Goodman,"[u'DE', u'EDR']",Jax
16797,Troy Niklas,[u'TE'],Ari
16805,Dexter McDougle,[u'CB'],NYJ
16950,Lorenzo Taliaferro,[u'RB'],Bal
17253,Chris McCain,"[u'DE', u'EDR']",LAC
17279,Larry Webster,"[u'DE', u'EDR']",Car
17306,T.J. Barnes,[u'DT'],KC
17484,Dexter McDonald,[u'CB'],Oak
17502,Michael Burton,[u'RB'],Chi
17549,Chris Manhertz,[u'TE'],Car
17660,Maxx Williams,[u'TE'],Bal
17666,P.J. Dawson,[u'LB'],Cin
17938,Temarrick Hemingway,[u'TE'],LAR
17946,DeAndre Houston-Carson,[u'S'],Chi
17962,Jordan Lucas,[u'CB'],Mia
17981,Stephen Weatherly,"[u'DE', u'EDR']",Min
18001,Prince Charles Iworah,[u'CB'],SF
18002,Scooby Wright III,[u'LB'],Ari
16821,David Fales,[u'QB'],Mia
11708,Matthew Mulligan,[u'TE'],Det
16836,Jared Abbrederis,[u'WR'],Det
14028,Stevan Ridley,[u'RB'],Den
15111,Daryl Richardson,[u'RB'],Jax
15296,Joe Banyard,[u'RB'],Buf
13913,Will Tukuafu,[u'DE'],Sea
12471,Chase Daniel,[u'QB'],NO
18054,Paul McRoberts,[u'WR'],LAR
12482,Mark Sanchez,[u'QB'],Chi
10569,Dashon Goldson,[u'S'],Atl
15984,Josh Evans,[u'S'],Wsh
17628,Mykkele Thompson,[u'S'],NYG
17917,Quinton Jefferson,[u'DT'],Sea
18064,Alani Fua,[u'LB'],Ari
18067,Eric Pinkins,"[u'LB', u'S']",NYG
17478,Geremy Davis,[u'WR'],LAC
5615,Matt Schaub,[u'QB'],Atl
13536,Joique Bell,[u'RB'],Det
17450,Randall Telfer,[u'TE'],Cle
17922,Jordan Payton,[u'WR'],Cle
16530,Khiry Robinson,[u'RB'],NYJ
2549,Mike Vick,[u'QB'],Pit
3504,Shayne Graham,[u'K'],Atl
4245,Billy Cundiff,[u'K'],Cle
4467,Kevin Williams,[u'DT'],NO
4476,Calvin Pace,[u'LB'],NYJ
4493,Charles Tillman,[u'CB'],Car
4497,Rashean Mathis,[u'CB'],Det
4524,Cory Redding,[u'DE'],Ari
4864,Chris Clemons,[u'DE'],Sea
4870,Colin Cole,[u'DT'],Car
5531,Kellen Winslow,[u'TE'],NYJ
5549,Steven Jackson,[u'RB'],NE
5552,Jason Babin,[u'DE'],Ari
5557,Benjamin Watson,[u'TE'],Bal
5576,Dwan Edwards,[u'DT'],Car
5596,Randy Starks,[u'DT'],Cle
5631,Luke McCown,[u'QB'],Dal
5633,Jerricho Cotchery,[u'WR'],Car
5636,Will Allen,[u'S'],Pit
5651,Jared Allen,[u'DE'],Car
5662,Josh Scobee,[u'K'],NO
5941,Wes Welker,[u'WR'],LAR
8423,Antrel Rolle,[u'S'],Chi
8442,Roddy White,[u'WR'],Atl
8485,Alex Smith,[u'TE'],Wsh
8488,Justin Tuck,[u'DE'],Oak
8546,Chris Canty,[u'DE'],Bal
8559,Dan Orlovsky,[u'QB'],LAR
8605,C.J. Mosley,[u'DT'],NYJ
8638,Jeremiah Ratliff,[u'DT'],Chi
9250,Brandon Browner,[u'CB'],Sea
9270,Joshua Cribbs,[u'WR'],Ind
9307,Nate Washington,[u'WR'],NE
9361,Shaun Suisham,[u'K'],Pit
9400,Lance Moore,[u'WR'],Atl
9591,A.J. Hawk,[u'LB'],Atl
9608,Manny Lawson,[u'LB'],Buf
9619,DeMeco Ryans,[u'LB'],Phi
9638,Greg Jennings,[u'WR'],Mia
9648,Tim Jennings,[u'CB'],TB
9650,Tarvaris Jackson,[u'QB'],Sea
9668,Derek Hagan,[u'WR'],Ten
9674,James Anderson,[u'LB'],NO
9678,Jason Hatcher,[u'DE'],Wsh
9684,Owen Daniels,[u'TE'],Den
9695,Jason Avant,[u'WR'],KC
9710,Barry Cofield,[u'DT'],NYG
9732,Dawan Landry,[u'S'],NYJ
9777,Jeremy Mincey,[u'DE'],Dal
9780,Bruce Gradkowski,[u'QB'],Pit
9801,Cortland Finnegan,[u'CB'],NO
9838,Marques Colston,[u'WR'],NO
10147,Miles Austin,[u'WR'],Phi
10195,Fred Jackson,[u'RB'],Sea
10287,Daniel Fells,[u'TE'],NYG
10361,Stephen Bowen,[u'DE'],NYJ
10447,Calvin Johnson,[u'WR'],Det
10451,LaRon Landry,[u'S'],Ind
10456,Marshawn Lynch,[u'RB'],Oak
10467,Dwayne Bowe,[u'WR'],Cle
10468,Brandon Meriweather,[u'S'],NYG
10469,Jon Beason,[u'LB'],NYG
10490,LaMarr Woodley,[u'LB'],Ari
10499,Josh Wilson,[u'CB'],Det
10517,Jacoby Jones,[u'WR'],Pit
10521,Matt Spaeth,[u'TE'],Pit
10522,James Jones,[u'WR'],LAC
10572,Scott Chandler,[u'TE'],NE
10590,Tarell Brown,[u'CB'],NE
10635,Desmond Bishop,[u'LB'],Wsh
10664,Trumaine McBride,[u'CB'],NYG
10680,Alan Ball,[u'CB'],Ari
10693,Ahmad Bradshaw,[u'RB'],Ind
10713,Pierre Thomas,[u'RB'],Wsh
10763,Mike DeVito,[u'DE'],KC
10785,Craig Dahl,[u'S'],NYG
10927,Jason Trusnik,[u'LB'],NO
11244,Jerod Mayo,[u'LB'],NE
11259,Mike Jenkins,[u'CB'],Ari
11271,Curtis Lofton,[u'LB'],Oak
11280,Jerome Simpson,[u'WR'],SF
11282,Fred Davis,[u'TE'],Wsh
11286,Quentin Groves,[u'LB'],Buf
11301,Charles Godfrey,[u'S'],Atl
11319,Craig Stevens,[u'TE'],Ten
11331,Andre Jerome Caldwell,[u'WR'],Det
11358,Red Bryant,[u'DE'],Ari
11365,Zack Bowman,[u'CB'],Mia
11388,Kroy Biermann,[u'DE'],Buf
11394,Josh Javon Johnson,[u'QB'],NYG
11415,Nick Hayden,[u'DT'],Cle
11428,Ryan Mundy,[u'S'],Chi
11434,Joe Mays,[u'LB'],LAC
11443,Matt Flynn,[u'QB'],NO
11458,Stevie Johnson,[u'WR'],LAC
11463,Cary Williams,[u'CB'],Wsh
11494,Kyle Arrington,[u'CB'],Bal
11543,Garrett Hartley,[u'K'],Pit
11544,David Hawthorne,[u'LB'],Buf
11693,Jo-Lonn Dunbar,[u'LB'],NO
11762,Danny Lansanah,[u'LB'],Mia
11778,Ropati Pitoitua,[u'DE'],Ten
11841,Jameel McClain,[u'LB'],NYG
11910,Husain Abdullah,[u'S'],KC
12447,B.J. Raji,[u'DT'],GB
12448,Vance Walker,[u'DT'],Den
12451,Jasper Brinkley,[u'LB'],NYG
12473,Josh Freeman,[u'QB'],Ind
12489,Donald Brown,[u'RB'],NE
12510,Jorvorskie Lane,[u'RB'],TB
12524,Marcus Thigpen,[u'RB'],Buf
12528,Louis Delmas,[u'S'],Mia
12530,William Moore,[u'S'],Atl
12535,James Casey,[u'TE'],Den
12536,Chase Coffman,[u'TE'],Ind
12548,Bear Pascoe,[u'TE'],NE
12549,Brandon Pettigrew,[u'TE'],Det
12567,Brandon Gibson,[u'WR'],NE
12568,Brian Hartline,[u'WR'],Cle
12585,Louis Murphy,[u'WR'],SF
12586,Hakeem Nicks,[u'WR'],NO
12588,Kevin Ogletree,[u'WR'],NYG
12633,E.J. Biggers,[u'CB'],NE
12645,Chris Clemons,[u'S'],Ari
12652,Bradley Fletcher,[u'CB'],NE
12667,Sammie Hill,[u'DT'],Ten
12675,Brad Jones,[u'LB'],Phi
12677,Terrance Knighton,[u'DT'],NE
12683,Keenan Lewis,[u'CB'],NO
12695,Henry Melton,[u'DT'],Den
12713,Chris Owens,[u'CB'],NO
12721,Jamarca Sanford,[u'S'],NO
12752,Jarius Wynn,[u'DE'],Buf
12771,Tony Carter,[u'CB'],NO
12949,Desmond Bryant,[u'DT'],Cle
12989,Phillip Hunt,[u'DE'],NO
13097,Darrel Young,[u'RB'],Car
13165,Josh Mauga,[u'LB'],KC
13198,Jimmy Clausen,[u'QB'],Bal
13199,Colt McCoy,[u'QB'],Wsh
13202,Dan LeFevour,[u'QB'],TB
13210,Ben Tate,[u'RB'],Pit
13211,Toby Gerhart,[u'RB'],Jax
13212,Boobie Dixon,[u'RB'],Buf
13224,Marcus Easley,[u'WR'],Buf
13225,Riley Cooper,[u'WR'],Phi
13237,Kyle Wilson,[u'CB'],NO
13255,Rolando McClain,[u'LB'],Dal
13266,Alex Carrington,[u'DE'],Hou
13286,Taylor Mays,[u'S'],Cin
13289,Tony Moeaki,[u'TE'],Chi
13291,Mike Neal,[u'DE'],GB
13305,Daryl Washington,[u'LB'],Ari
13307,Major Wright,[u'S'],TB
13308,Phillip Adams,[u'CB'],Atl
13310,Larry Asante,[u'S'],Oak
13342,Kavell Conner,[u'LB'],Bal
13357,Jim Dray,[u'TE'],SF
13371,Garrett Graham,[u'TE'],Den
13377,Greg Hardy,[u'DE'],Dal
13387,Michael Hoomanawanui,[u'TE'],NO
13406,Sean Lissemore,[u'DT'],LAC
13414,Anthony McCoy,[u'TE'],Sea
13440,Andrew Quarless,[u'TE'],Det
13449,O'Brien Schofield,[u'LB'],Atl
13452,George Selvie,[u'DE'],NYG
13473,Walter Thurmond III,[u'CB'],Phi
13488,Kyle Williams,[u'WR'],NYJ
13489,Mike Williams,[u'WR'],KC
13524,Seyi Ajirotutu,[u'WR'],Phi
13538,Richie Brockel,[u'TE'],Car
13554,Jermelle Cudjo,[u'DT'],NYG
13555,Jeff Cumberland,[u'TE'],LAC
13566,Junior Galette,"[u'DE', u'EDR']",Wsh
13606,Thaddeus Lewis,[u'QB'],Bal
13611,Danny McCray,[u'S'],Dal
13616,Marlon Moore,[u'WR'],Cle
13797,Cassius Vaughn,[u'CB'],LAC
13812,George Johnson,"[u'DE', u'EDR']",TB
13935,Danario Alexander,[u'WR'],LAC
13945,Tyler Clutts,[u'RB'],Dal
13966,Christian Ponder,[u'QB'],SF
13968,Phillip Taylor,[u'DT'],Wsh
13988,Aldon Smith,"[u'LB', u'EDR']",Oak
14004,Nate Irving,[u'LB'],Ind
14009,Rob Housler,[u'TE'],NE
14021,Leonard Hankerson,[u'WR'],Buf
14024,Greg Little,[u'WR'],Buf
14027,Vincent Brown,[u'WR'],NO
14038,Ras-I Dowling,[u'CB'],Car
14043,Jaiquawn Jarrett,[u'S'],NYJ
14044,Chris Culliver,[u'CB'],Mia
14046,Da'Quan Bowers,[u'DE'],TB
14050,Rahim Moore,[u'S'],NYG
14051,Ryan Williams,[u'RB'],Dal
14056,Daniel Thomas,[u'RB'],Mia
14057,Kenrick Ellis,[u'DT'],Min
14059,Jimmy Wilson,[u'S'],Cin
14066,Jalil Brown,[u'CB'],Ind
14083,Bruce Miller,[u'TE'],SF
14097,Mike Mohamed,[u'LB'],NO
14102,David Ausberry,[u'TE'],Det
14103,Allen Bradford,[u'LB'],Atl
14109,Cortez Allen,[u'CB'],Pit
14114,T.J. Yates,[u'QB'],Buf
14153,Denarius Moore,[u'WR'],Buf
14158,D.J. Williams,[u'TE'],Wsh
14159,Kendall Hunter,[u'RB'],NO
14162,Josh Thomas,[u'CB'],Dal
14176,Frank Kearse,[u'DT'],NE
14181,Casey Matthews,[u'LB'],Min
14192,Roy Helu Jr.,[u'RB'],Oak
14205,J.T. Thomas,[u'LB'],NYG
14275,Jerrod Johnson,[u'QB'],Dal
14280,Ricardo Lockette,[u'WR'],Sea
14361,Brandon Bair,[u'DE'],Phi
14377,Demarcus Dobbs,[u'DE'],Sea
14424,Joe Morgan,[u'WR'],Bal
14461,Ian Williams,[u'DT'],SF
14510,Darrin Walls,[u'CB'],Det
14597,Jamari Lattimore,[u'LB'],Buf
14671,Mario Butler,[u'CB'],Buf
14697,Brandian Ross,[u'CB'],Den
14739,Ben Jacobs,[u'LB'],Car
14870,Will Johnson,[u'RB'],NYG
14878,Brandon Weeden,[u'QB'],Hou
14882,Kellen Moore,[u'QB'],Dal
14883,Ryan Lindley,[u'QB'],Ind
14884,Trent Richardson,[u'RB'],Bal
14889,Chris Polk,[u'RB'],Hou
14890,LaMike James,[u'RB'],Mia
14891,Bernard Pierce,[u'RB'],Den
14897,Cyrus Gray,[u'RB'],Atl
14898,Vick Ballard,[u'RB'],NO
14902,Orson Charles,[u'TE'],KC
14906,James Hanna,[u'TE'],Dal
14907,Justin Blackmon,[u'WR'],Jax
14910,Stephen Hill,[u'WR'],Car
14911,Rueben Randle,[u'WR'],Chi
14920,Trevor Graham,[u'WR'],Car
14921,Nick Toon,[u'WR'],LAR
14934,Quinton Coples,[u'LB'],LAR
14955,Jamell Fleming,[u'CB'],KC
14965,Brandon Thompson,[u'DT'],Cin
14969,DeVier Posey,[u'WR'],Den
14980,Bill Bentley,[u'CB'],Det
14983,Jayron Hosley,[u'CB'],NYG
14988,Mike Martin,[u'DT'],Phi
14997,Omar Bolden,[u'S'],Chi
15011,Travis Lewis,[u'LB'],Min
15024,Markus Kuhn,[u'DT'],NE
15028,Scott Solomon,[u'DE'],Cle
15032,James-Michael Johnson,[u'LB'],Mia
15033,LaVon Brazill,[u'WR'],Ind
15041,Daniel Herron,[u'RB'],Buf
15045,Emmanuel Acho,[u'LB'],Phi
15049,Trenton Robinson,[u'S'],Car
15057,Brandon Boykin,[u'CB'],Bal
15078,Chris Givens,[u'WR'],Phi
15092,Bryce Brown,[u'RB'],Sea
15099,Jonathan Massaquoi,[u'DE'],KC
15101,Alameda Ta'amu,[u'DT'],Buf
15113,Josh Bush,[u'S'],Den
15120,Greg Scruggs,[u'TE'],NE
15180,Kashif Moore,[u'WR'],KC
15187,Austin Davis,[u'QB'],Sea
15189,Nathan Palmer,[u'WR'],Oak
15194,Jerry Franklin,[u'LB'],Det
15226,Cory Harkey,[u'RB'],LAR
15230,Chris Owusu,[u'WR'],NYJ
15252,Brian Tyms,[u'WR'],Ind
15348,Jeff Fuller,[u'WR'],Sea
15351,Derrick Coleman,[u'RB'],Atl
15358,Jarrett Boykin,[u'WR'],Buf
15364,Jonas Gray,[u'RB'],Jax
15407,Matt Simms,[u'QB'],Atl
15454,Sean Richardson,[u'S'],GB
15508,Ishmaa'ily Kitchen,[u'DT'],TB
15536,LaRon Byrd,[u'WR'],Car
15621,Will Hill,[u'S'],Bal
15624,Damaris Johnson,[u'WR'],Ten
15647,Chase Ford,[u'TE'],Bal
15670,Cooper Helfet,[u'TE'],Oak
15693,Alex Tanney,[u'QB'],Ten
15705,Josh Gordon,[u'WR'],Cle
15776,Brandon Bogotay,[u'K'],TB
15791,Sharrif Floyd,[u'DT'],Min
15800,Dion Jordan,"[u'DE', u'EDR']",Sea
15804,Dee Milliner,[u'CB'],NYJ
15815,Bjoern Werner,[u'LB'],Jax
15822,Stedman Bailey,[u'WR'],LAR
15827,Jonathan Bostic,[u'LB'],Ind
15834,Aaron Dobson,[u'WR'],Ari
15843,Jordan Hill,[u'DT'],Det
15881,Blidi Wreh-Wilson,[u'CB'],Atl
15882,Nick Williams,[u'DT'],Pit
15883,Steve Williams,[u'CB'],LAC
15886,Phillip Thomas,[u'S'],Buf
15891,Ryan Nassib,[u'QB'],NO
15894,Sean Renfree,[u'QB'],Atl
15895,Cooper Taylor,[u'S'],NYG
15899,B.J. Daniels,[u'WR'],Atl
15905,David King,[u'DE'],KC
15910,Michael Williams,[u'TE'],NE
15935,Zac Dysert,[u'QB'],Ari
15937,Kapron Lewis-Moore,[u'DE'],Chi
15940,Chris Gragg,[u'TE'],NYJ
15973,Tommy Bohanon,[u'RB'],Jax
15982,Nico Johnson,[u'LB'],NYG
15986,Sean Porter,[u'LB'],SF
15989,Josh Boyd,"[u'DT', u'DE']",Ind
15991,Justice Cunningham,[u'TE'],LAR
15995,Montori Hughes,[u'DT'],NYG
15996,Zac Stacy,[u'RB'],NYJ
15998,Josh Boyce,[u'WR'],Cle
15999,Stansly Maponga,"[u'DE', u'EDR']",NYG
16005,Demetrius McCray,[u'CB'],Sea
16007,Chris Harper,[u'WR'],NYG
16014,Corey Fuller,[u'WR'],NO
16036,Ty Powell,[u'LB'],Buf
16066,Kendall Gaskins,[u'RB'],SF
16087,John Lotulelei,[u'LB'],Dal
16094,Steven Miller,[u'RB'],Det
16114,Justin Tuggle,[u'LB'],Cle
16140,Ryan Griffin,[u'QB'],TB
16157,Kevin Reddick,[u'LB'],Buf
16159,Da'Rick Rogers,[u'WR'],KC
16171,Joplo Bartu,[u'LB'],Ari
16181,Kenny Demens,[u'LB'],Ari
16210,Chris Pantale,[u'TE'],Mia
16230,Ryan Spadola,[u'WR'],Det
16252,Tyler Bray,[u'QB'],KC
16256,Jayson DiManche,[u'LB'],SF
16285,Timothy Wright,[u'TE'],Det
16373,Rodney Smith,[u'WR'],Sea
16381,Kenbrell Thompkins,[u'WR'],NYJ
16398,A.J. Francis,[u'DT'],Wsh
16418,Zach Sudfeld,[u'TE'],NYJ
16443,Melvin White,[u'CB'],Min
16488,George Winn,[u'RB'],Ind
16493,Jake Stoneburner,[u'TE'],LAR
16556,Willie Jefferson,[u'LB'],Wsh
16560,Andy Mulumba,"[u'LB', u'EDR']",LAR
16569,Myles White,[u'WR'],NYJ
16581,Marlon Brown,[u'WR'],Den
16632,Daniel Adongo,[u'LB'],Ind
16715,Kyle Fuller,[u'CB'],Chi
16728,Teddy Bridgewater,[u'QB'],Min
16736,Johnny Manziel,[u'QB'],Cle
16747,Dezmen Southward,[u'S'],Car
16755,Dri Archer,[u'RB'],Buf
16778,Ego Ferguson,[u'DT'],Det
16780,Scott Crichton,[u'DE'],Buf
16784,Tre Mason,[u'RB'],LAR
16794,Bishop Sankey,[u'RB'],Min
16806,Louis Nix III,[u'DT'],NYG
16810,AJ McCarron,[u'QB'],Cin
16811,Shaq Evans,[u'WR'],Dal
16812,Tajh Boyd,[u'QB'],Pit
16813,Logan Thomas,[u'TE'],Buf
16814,Zach Mettenberger,[u'QB'],Pit
16828,Jeremy Gallon,[u'WR'],NE
16838,Tyler Gaffney,[u'RB'],Jax
16841,Kevin Norwood,[u'WR'],NYG
16884,Storm Johnson,[u'RB'],Mia
16885,Lache Seastrunk,[u'RB'],NYJ
16886,Martavis Bryant,[u'WR'],Pit
16915,Keith Wenning,[u'QB'],NYG
16916,Zach Hocker,[u'K'],TB
16928,Jalen Saunders,[u'WR'],NE
16946,Bruce Ellington,[u'WR'],Hou
16956,Marion Grice,[u'RB'],Ari
17021,Aaron Murray,[u'QB'],KC
17139,Corey Washington,[u'WR'],Dal
17143,Branden Oliver,[u'RB'],LAC
17144,Robert Herron,[u'WR'],Oak
17153,Darrin Reaves,[u'RB'],KC
17157,Travis Coons,[u'K'],LAR
17164,Silas Redd,[u'RB'],Wsh
17165,Brandon Watts,[u'LB'],Mia
17166,Jackson Jeffcoat,[u'DE'],Cle
17181,Frankie Hammond,[u'WR'],NYJ
17183,Trey Watts,[u'RB'],LAR
17186,Austin Johnson,[u'RB'],TB
17188,Brian Leonhardt,[u'TE'],Min
17198,Damian Copeland,[u'WR'],Det
17200,Jonathan Krause,[u'WR'],Ten
17206,Matt Blanchard,[u'QB'],Chi
17207,Dustin Vaughan,[u'QB'],Bal
17209,Senorise Perry,[u'RB'],Mia
17210,Glenn Winston,[u'RB'],Cle
17215,Brock Vereen,[u'S'],KC
17219,Jordan Gay,[u'K'],Ten
17225,Antone Exum Jr.,[u'CB'],Min
17241,Marcus Roberson,[u'CB'],LAR
17263,Jacquies Smith,"[u'DE', u'EDR']",TB
17268,Randell Johnson,[u'LB'],NYJ
17270,Lamin Barrow,[u'LB'],Mia
17272,IK Enemkpali,[u'LB'],Oak
17274,Jordan Zumwalt,[u'LB'],Pit
17278,Jonathan Newsome,[u'DE'],Ind
17283,Shelby Harris,[u'DE'],Den
17288,Jeoffrey Pagan,[u'DE'],Hou
17292,Kenny Anunike,"[u'DE', u'EDR']",NYJ
17297,Kelcy Quarles,[u'DT'],Ind
17298,Davon Coleman,[u'DT'],NYG
17300,Bruce Gaston,[u'DT'],Det
17304,Ken Bishop,[u'DT'],Dal
17320,K'Waun Williams,[u'CB'],SF
17321,Tyler Patmon,[u'CB'],Jax
17324,Jerome Couplin III,[u'S'],LAR
17329,Lonnie Ballentine,[u'S'],Hou
17336,Dion Bailey,[u'S'],NYJ
17348,Akeem Davis,[u'S'],Jax
17353,Marcel Jensen,[u'TE'],Wsh
17354,Asante Cleveland,[u'TE'],LAC
17356,Nic Jacobs,[u'TE'],Jax
17357,Jeremiah George,[u'LB'],Ind
17358,Cordarro Law,[u'DE'],LAC
